日期,榜单,排名,排名变化,股票代码,股票名称,行业,当前价格,涨跌幅(%),涨跌额,成交额(亿),总市值(亿),换手率(%)
2026-07-02,全球,1,0,SH603986,兆易创新,半导体,694.81,-10.0,-77.2,321.21,4875.83,6.77
2026-07-02,全球,2,0,MU,美光科技,半导体,1032.28,-10.57,-122.01,543.04,11658.5,4.54
2026-07-02,全球,3,0,SZ000725,京东方A,半导体,9.1,3.76,0.33,493.42,3371.03,16.01
2026-07-02,全球,4,0,SZ300418,昆仑万维,互联网,45.55,12.19,4.95,67.59,585.33,13.47
2026-07-02,全球,5,0,SZ300308,中际旭创,光模块,1143.0,-6.55,-80.17,367.21,12747.13,2.86
2026-07-02,全球,6,0,SH688008,澜起科技,半导体,269.15,-14.8,-46.74,256.43,3289.55,7.85
2026-07-02,全球,7,0,SZ002384,东山精密,消费电子,221.68,-10.0,-24.63,188.5,4060.31,6.09
2026-07-02,全球,8,0,SZ300502,新易盛,光模块,509.0,-11.56,-66.56,365.74,7096.77,5.55
2026-07-02,全球,9,0,SZ000858,五粮液,白酒,73.5,-1.37,-1.02,25.92,2852.98,0.9
2026-07-02,沪深,1,0,SH603986,兆易创新,半导体,694.81,-10.0,-77.2,321.21,4875.83,6.77
2026-07-02,沪深,2,0,SZ000725,京东方A,半导体,9.1,3.76,0.33,493.42,3371.03,16.01
2026-07-02,沪深,3,0,SZ300418,昆仑万维,互联网,45.55,12.19,4.95,67.59,585.33,13.47
2026-07-02,沪深,4,0,SZ300308,中际旭创,光模块,1143.0,-6.55,-80.17,367.21,12747.13,2.86
2026-07-02,沪深,5,0,SH688008,澜起科技,半导体,269.15,-14.8,-46.74,256.43,3289.55,7.85
2026-07-02,沪深,6,0,SZ002384,东山精密,消费电子,221.68,-10.0,-24.63,188.5,4060.31,6.09
2026-07-02,沪深,7,0,SZ300502,新易盛,光模块,509.0,-11.56,-66.56,365.74,7096.77,5.55
2026-07-02,沪深,8,0,SZ000858,五粮液,白酒,73.5,-1.37,-1.02,25.92,2852.98,0.9
2026-07-02,沪深,9,2,SZ301165,锐捷网络,网络设备,85.25,-0.78,-0.67,27.32,949.37,2.82
2026-07-02,港股,1,0,MU,美光科技,半导体,1032.28,-10.57,-122.01,543.04,11658.5,4.54
2026-07-02,港股,2,0,META,Meta,互联网,612.91,8.809,49.62,279.44,15558.25,1.79
2026-07-02,港股,3,-1,NVDA,英伟达,半导体,197.58,-1.2544,-2.51,288.02,47814.36,0.6
2026-07-02,港股,4,-1,SNDK,闪迪,半导体,2032.22,-10.6218,-241.51,227.7,3009.51,7.47
2026-07-02,港股,5,0,GLW,康宁,光纤材料,220.63,-13.6241,-34.8,50.22,1898.83,2.6
2026-07-02,港股,6,-1,SPCX,SpaceX,航天,157.54,-7.7959,-13.32,176.77,20731.0,0.83
2026-07-02,港股,7,8,ASML,阿斯麦,半导体设备,1843.04,-7.3589,-146.4,48.4,7103.4,0.67
2026-07-02,港股,8,-9,KLAC,科磊,半导体设备,266.19,-11.7729,-35.52,65.16,3477.17,1.85
2026-07-02,港股,9,5,BABA,阿里巴巴,互联网,97.99,2.0942,2.01,11.69,2352.02,0.5
2026-07-02,美股,1,-1,00700,腾讯控股,互联网,430.2,0.09,0.4,179.11,39114.79,0.45
2026-07-02,美股,2,0,09992,泡泡玛特,消费品,153.4,-0.84,-1.3,24.1,2042.86,1.18
2026-07-02,美股,3,0,01810,小米集团-W,消费电子,22.6,4.44,0.96,50.36,5827.49,1.04
2026-07-02,美股,4,0,07709,XL二南方海力士,半导体,109.6,-26.44,-39.4,204.2,751.31,25.56
2026-07-02,美股,5,-1,01888,建滔积层板,半导体,83.8,-15.48,-15.35,78.69,2640.92,2.94
2026-07-02,美股,6,0,02513,智谱,人工智能,1754.0,-16.63,-350.0,43.77,7820.09,1.09
2026-07-02,美股,7,1,03986,兆易创新,半导体,969.5,-18.39,-218.5,31.14,6803.46,9.18
2026-07-02,美股,8,2,03690,美团-W,互联网,70.85,3.43,2.35,48.76,4374.82,1.22
2026-07-02,美股,9,1,02476,胜宏科技,PCB,292.4,-16.31,-57.0,26.89,2873.66,8.01
