日期,榜单,排名,排名变化,股票代码,股票名称,行业,当前价格,涨跌幅(%),涨跌额,成交额(亿),总市值(亿),换手率(%)
2026-07-01,全球,1,0,SZ000725,京东方A,半导体,8.77,1.04,0.09,396.01,3248.79,13.08
2026-07-01,全球,2,0,SH603986,兆易创新,半导体,772.01,-5.27,-42.99,432.03,5417.58,8.07
2026-07-01,全球,3,0,SH600206,有研新材,新材料,59.94,-10.0,-6.66,92.59,507.42,16.93
2026-07-01,全球,4,0,SZ300274,阳光电源,光伏,136.92,-13.9,-22.1,224.14,2838.64,10.41
2026-07-01,全球,5,0,SH600667,太极实业,半导体,32.1,10.01,2.92,129.88,671.39,19.85
2026-07-01,全球,6,1,SZ300319,麦捷科技,半导体,31.8,7.32,2.17,54.28,282.25,20.72
2026-07-01,全球,7,-1,SZ300308,中际旭创,光通信,1223.17,-3.69,-46.83,342.56,13641.22,2.45
2026-07-01,全球,8,0,SZ002407,多氟多,化工材料,55.25,9.99,5.02,38.93,657.71,6.57
2026-07-01,全球,9,1,SH603738,泰晶科技,半导体,66.06,10.01,6.01,3.44,254.92,1.35
2026-07-01,沪深,1,0,SZ000725,京东方A,半导体,8.77,1.04,0.09,396.01,3248.79,13.08
2026-07-01,沪深,2,0,SH603986,兆易创新,半导体,772.01,-5.27,-42.99,432.03,5417.58,8.07
2026-07-01,沪深,3,0,SH600206,有研新材,新材料,59.94,-10.0,-6.66,92.59,507.42,16.93
2026-07-01,沪深,4,0,SZ300274,阳光电源,光伏,136.92,-13.9,-22.1,224.14,2838.64,10.41
2026-07-01,沪深,5,0,SH600667,太极实业,半导体,32.1,10.01,2.92,129.88,671.39,19.85
2026-07-01,沪深,6,1,SZ300319,麦捷科技,半导体,31.8,7.32,2.17,54.28,282.25,20.72
2026-07-01,沪深,7,-1,SZ300308,中际旭创,光通信,1223.17,-3.69,-46.83,342.56,13641.22,2.45
2026-07-01,沪深,8,0,SZ002407,多氟多,化工材料,55.25,9.99,5.02,38.93,657.71,6.57
2026-07-01,沪深,9,1,SH603738,泰晶科技,半导体,66.06,10.01,6.01,3.44,254.92,1.35
2026-07-01,港股,1,1,MU,美光科技,半导体,1154.29,0.7867,9.01,485.63,13036.47,3.73
2026-07-01,港股,2,-1,SNDK,闪迪,半导体,2273.73,10.8926,223.34,252.75,3367.16,7.73
2026-07-01,港股,3,2,NVDA,英伟达,半导体,200.09,2.626,5.12,331.17,48421.78,0.69
2026-07-01,港股,4,2,SPCX,SpaceX,航天,170.86,4.0624,6.67,138.42,22483.81,0.62
2026-07-01,港股,5,-3,GLW,康宁,光纤材料,255.43,-0.1017,-0.26,58.61,2198.33,2.64
2026-07-01,港股,6,-8,MRVL,迈威尔科技,半导体,297.89,7.2511,20.14,110.51,2605.94,4.29
2026-07-01,港股,7,2,CRCL,Circle,加密货币,62.63,-17.5487,-13.33,25.0,155.68,15.34
2026-07-01,港股,8,-5,TSM,台积电,半导体,477.57,4.9374,22.47,70.91,24769.04,0.29
2026-07-01,港股,9,-6,BABA,阿里巴巴,互联网,95.98,0.4921,0.47,11.33,2303.77,0.49
2026-07-01,美股,1,-2,09992,泡泡玛特,消费,154.7,-2.4,-3.8,23.52,2060.18,1.14
2026-07-01,美股,2,1,01810,小米集团-W,消费电子,21.64,-1.01,-0.22,37.63,5579.95,0.81
2026-07-01,美股,3,-2,00700,腾讯控股,互联网,429.8,2.28,9.6,166.88,39078.43,0.43
2026-07-01,美股,4,3,09880,优必选,机器人,102.8,7.48,7.15,27.44,517.5,5.98
2026-07-01,美股,5,-1,09995,荣昌生物,医药,74.3,-6.78,-5.4,7.08,419.41,4.45
2026-07-01,美股,6,1,03690,美团-W,互联网,68.5,1.26,0.85,44.58,4229.71,1.16
2026-07-01,美股,7,-2,09926,康方生物,医药,88.05,-3.93,-3.6,11.97,811.07,1.46
2026-07-01,美股,8,8,02513,智谱,人工智能,2104.0,7.29,143.0,36.36,9380.54,0.78
2026-07-01,美股,9,-7,00883,中国海洋石油,石油,20.32,-3.61,-0.76,19.07,9658.09,0.21
